1000,1600,2200,2800,2800,2800,2800,2800,2800,2800,2800,2800,3400,4000,3400,4600,7000,7300,6100,6100,6700,6700,7300,9100,10300,12100,11800,13000,17800,26500,59200,544,1624,1384,1024,904,904,904,1024,1144,1144,1144,904,1024,1144,2224,1744,1624,1024,1024,1024,1144,1504,1264,1504,904,904,1264,1984,1624,6304,3784,imgs/p1281402537.jpg,剧情;动作;科幻;惊悚,进口分账,105,2011,18311,猩球崛起
0,8000,8000,10000,14000,13000,9000,8000,10000,8000,10000,12000,12000,9000,6000,6000,12000,16000,17000,15000,13000,16000,23000,31000,29000,33000,25000,27000,31000,50000,138000,48,68,64,64,60,60,64,60,68,64,60,60,128,76,64,60,68,176,72,68,156,76,60,64,68,64,72,172,188,248,200,imgs/p2216353367.jpg,喜剧;爱情;奇幻,国产,131,2015,16076,重返20岁
10000,22000,22000,28000,28000,28000,28000,22000,22000,28000,28000,28000,28000,28000,22000,22000,22000,22000,28000,28000,67000,154000,112000,103000,103000,118000,148000,172000,196000,286000,586000,579,1659,1659,3459,1419,1179,939,939,1659,1299,1419,1779,1659,939,939,939,1179,1539,1299,939,939,939,2499,1659,2379,2499,4419,1899,1299,6699,6099,imgs/p1252876266.jpg,剧情;爱情,国产,110,2011,18080,失恋33天
10000,12000,16000,22000,22000,19000,18000,20000,26000,27000,25000,21000,18000,22000,20000,20000,20000,26000,27000,23000,26000,37000,29000,33000,41000,41000,35000,43000,58000,87000,170000,54,90,90,90,90,90,210,114,90,90,90,102,186,246,246,114,102,90,102,282,318,666,390,234,102,102,282,294,246,294,414,imgs/p2181156848.jpg,动作;科幻;冒险,进口分账,129,2014,21300,X战警
20000,32000,26000,26000,32000,32000,26000,26000,26000,32000,44000,38000,38000,32000,38000,44000,44000,44000,44000,50000,50000,50000,65000,77000,77000,71000,89000,95000,116000,224000,602000,78,206,142,126,126,126,126,126,126,126,126,126,126,206,126,206,254,206,126,126,254,126,190,494,350,142,126,222,302,686,910,imgs/p2189080319.jpg,剧情;喜剧;爱情,国产,126,2014,23529,小时代3
500,633,766,700,633,766,900,966,933,966,1033,1200,1200,1200,1200,1200,1200,1266,1200,1200,1200,1200,1200,1333,1533,1600,1666,2033,2166,3266,6966,8,15,15,15,15,15,29,20,20,17,15,15,15,20,15,15,15,15,15,15,15,22,17,15,15,15,24,77,116,39,41,imgs/s4404039.jpg,喜剧;动画;家庭,进口,93,2011,1676,动物总动员
0,1200,2200,1900,1700,2000,2500,4100,3800,4100,4800,4200,3200,2400,2300,2500,2500,2100,2500,3100,3100,2900,2700,3100,3700,3600,2500,4100,5000,7900,16600,8,16,11,10,10,10,18,12,13,11,11,18,25,12,28,20,15,10,10,10,17,14,17,12,26,11,16,14,21,44,49,imgs/p1712836294.jpg,动作;惊悚;灾难,国产,92,2012,1364,大海啸之鲨口逃生
0,6666,6666,6666,6666,6666,10000,16666,16666,20000,18333,16666,16666,13333,13333,13333,13333,13333,16666,13333,10000,16666,16666,16666,20000,45000,38333,38333,41666,66666,325000,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,imgs/p2224568669.jpg,喜剧;动作;科幻;动画;冒险,进口分账,102,2015,26977,超能陆战队
0,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,800,800,800,1600,1600,2000,2400,2800,3400,3400,3400,4200,12400,16800,38400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,6,6,5,5,7,4,5,4,4,4,7,7,9,8,imgs/p2171003423.jpg,喜剧;动作;犯罪;惊悚,进口,111,2014,9977,别惹我
0,80,160,200,240,180,120,120,400,420,500,420,620,1060,820,640,660,660,1260,1140,620,1660,1280,1020,720,640,660,879,900,2600,3460,88,220,128,112,272,224,216,204,260,132,180,264,216,292,208,200,116,112,120,180,160,120,164,116,104,176,260,184,172,120,116,imgs/p2208348834.jpg,剧情,国产,98,2014,562,天河
3000,3666,3666,3666,4333,4333,4333,4333,4333,5000,5000,5000,6333,7000,7666,8000,7333,7000,6333,7000,7000,7666,8666,8000,8000,8666,10000,11333,13333,21666,68333,368,428,428,428,428,428,428,428,448,428,428,428,448,448,448,448,448,448,448,428,428,428,448,448,428,428,968,468,468,668,1348,imgs/p1870772842.jpg,动作;科幻;悬疑;冒险,进口分账,124,2013,12753,遗落战境
1000,2066,2066,2066,2066,1533,1533,1533,1533,1533,1533,2066,2066,2066,2066,2600,2600,2066,2600,2600,2600,2600,2600,2600,3133,4200,4733,5533,7666,14866,53000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,imgs/p2193387860.jpg,动作;爱情;冒险;灾难,进口,105,2014,3241,庞贝末日
1000,2600,2600,2600,2600,2066,2066,2066,2066,2066,3133,2600,2600,2600,2600,2600,2600,3133,3133,3133,4200,8200,10333,10066,10333,13266,12733,15400,21000,23933,54333,564,1044,924,924,924,924,1044,1164,1164,1164,924,924,924,924,1044,4164,1404,924,924,1044,1164,1044,1284,1044,924,924,1164,1164,1404,6564,4524,imgs/p2187004396.jpg,悬疑;惊悚,国产,100,2014,853,笔仙3
10000,12666,14000,14000,14000,18000,20666,22666,22666,25333,22666,22666,22666,25333,26666,22666,24000,22666,25333,29333,35333,38000,32666,43333,40666,44666,50666,60000,63333,67333,122666,54,86,158,166,126,342,142,86,86,134,222,190,166,94,94,190,134,110,182,182,110,118,198,462,206,190,222,134,118,182,246,imgs/p957241818.jpg,动作;传记;剧情;历史,国产,110,2011,8695,关云长
3000,5333,4333,5000,4333,4333,4333,4333,3666,3666,3666,3666,3666,4333,4333,4333,4333,4333,4333,3666,5000,5000,4333,5000,6333,7000,12000,10000,10666,17666,68000,48,60,60,60,60,60,64,64,60,60,64,64,60,68,72,60,60,68,60,60,60,64,64,64,64,64,64,240,76,60,160,imgs/p2262306528.jpg,剧情;武侠;古装,国产,107,2015,36743,刺客聂隐娘
8000,10000,10666,10000,10000,8666,9333,8666,8666,10000,11333,10666,9333,10000,10000,10000,11333,14333,13666,10666,10666,11333,12000,13666,16333,16333,15000,17000,18666,27000,73333,48,54,56,54,54,54,52,58,58,58,54,54,54,56,58,55,52,54,52,54,55,54,57,56,54,55,85,61,81,106,99,imgs/p2172119522.jpg,剧情;动作;犯罪;惊悚,进口分账,130,2014,8443,极品飞车
5000,5666,5666,5666,5666,5666,5666,5666,5666,5666,7000,6333,6333,6333,7000,7000,8333,10333,16666,15000,10666,11333,11333,12666,13333,16000,17333,21666,23000,26666,70333,24,36,36,40,36,36,36,44,36,40,44,36,36,36,36,40,40,148,48,40,44,44,48,112,96,40,40,144,128,104,232,imgs/p1878328589.jpg,喜剧;爱情,国产,123,2013,30566,北京遇上西雅图
0,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,6666,5333,4000,21333,23333,20000,35333,33333,34666,36000,40666,42000,47333,51333,57333,66000,108000,68,80,84,80,80,80,80,80,80,80,80,80,80,80,80,88,80,80,80,80,80,192,208,84,164,88,136,272,272,220,192,imgs/p2259282065.jpg,剧情;运动,国产,126,2015,5659,破风
10000,16666,15333,15333,19333,16000,15333,16666,16666,15333,16666,16666,15333,16666,16666,15333,25333,40666,46000,35333,34000,34000,31333,40666,44666,47333,44666,48000,56666,74000,138000,9,10,12,10,10,11,12,12,13,12,10,10,11,11,10,11,13,10,10,11,12,15,15,10,10,11,13,10,27,21,29,imgs/p2196211285.jpg,剧情;动作;科幻,进口分账,130,2014,17611,猩球崛起2
5000,8333,7666,9000,7000,8333,9000,7666,5666,6333,9666,7000,7666,7000,7666,7000,7000,8333,7000,7000,7000,7666,7666,7666,7666,10000,10666,12666,13666,27000,69666,634,1114,1954,1234,1114,1114,994,994,994,994,1114,2194,1114,994,994,1114,1114,3874,3154,1234,994,994,994,1114,1114,2074,2914,2194,1114,6754,6514,imgs/p1924498395.jpg,剧情;动作;犯罪,国产,108,2013,16140,毒战
5000,5666,5666,5666,5666,5666,5666,5666,6333,7000,6333,7000,7666,7000,7000,8333,7000,9000,12333,10666,15333,12666,13333,18000,24333,20000,19666,19666,26000,38333,72666,98,118,114,118,126,110,110,118,134,130,122,130,118,110,146,154,138,178,138,114,122,170,170,154,154,178,114,122,162,218,302,imgs/p1709282333.jpg,剧情;古装,国产,107,2012,11888,铜雀台
0,14133,6000,3333,7066,3733,8400,8133,7333,2266,7333,7333,7066,3333,8400,2933,8266,7733,13333,8266,8133,8933,7866,7733,7066,8266,8533,2000,17200,21066,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,imgs/p1381083435.jpg,动作;犯罪;惊悚;冒险,进口分账,133,2012,22056,碟中谍4
1000,1533,1533,1533,1533,1533,1533,1533,1533,1533,2600,2600,3666,2600,2066,2600,2600,3133,4200,4200,3666,3666,3666,6333,9000,22333,36733,19400,15666,23666,52733,98,210,258,250,218,194,138,130,210,282,242,258,298,178,138,250,250,234,282,306,178,130,122,330,362,402,514,258,226,466,474,imgs/p907440218.jpg,剧情;爱情,国产,101,2011,22402,最爱
1000,1933,1466,1466,1466,1466,1933,1933,1933,1933,1466,1466,1933,1933,1933,2400,3333,2866,3800,3800,4266,5433,5433,4033,6833,9166,10800,12200,14533,20600,45800,34,50,46,46,46,46,46,46,50,46,46,46,46,46,50,46,46,50,46,50,54,46,50,50,50,50,194,62,230,122,194,imgs/p2091618013.jpg,剧情;喜剧,国产,96,2013,2270,摩登年代
0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1333,1333,2000,1666,1666,1666,2000,2333,2833,2833,2833,4166,5500,6666,8666,14166,32000,2,5,5,9,21,9,5,5,5,5,5,5,5,5,15,8,5,5,5,5,6,5,11,5,5,14,22,16,42,64,41,imgs/p1337790443.jpg,动作;科幻;惊悚,进口分账,109,2011,10018,关键第四号
10000,15333,15333,18000,18000,18000,16000,26000,20000,20666,21333,22666,20000,18666,19333,18666,19333,20000,24666,20000,20000,25333,32000,34666,47333,43333,42000,42000,45333,82000,142666,38,58,98,66,54,54,66,174,106,58,50,50,50,66,78,82,90,66,50,50,102,98,138,90,194,62,74,174,130,238,206,imgs/p2167289411.jpg,动作;爱情;悬疑;武侠;古装,国产,118,2012,2497,四大名捕
1000,2200,5200,4300,4600,5200,5800,8200,9100,9700,11500,11200,9400,9100,9100,9100,9100,9700,10300,9100,9700,8500,9100,14500,16600,17200,14199,14199,14199,22899,61600,8,11,17,14,12,18,17,17,16,14,15,18,26,21,14,11,14,11,11,14,14,15,17,17,18,20,64,65,26,27,70,imgs/p2214812972.jpg,喜剧;爱情,国产,98,2014,3781,我的早更女友
2000,2533,2800,2533,2800,3333,2533,2533,2533,2533,2533,2533,2533,2800,2266,2266,2533,3066,3600,4000,3600,4266,4800,5333,4800,5066,5600,7333,10800,14800,27600,4,36,28,28,28,28,28,28,28,36,28,36,28,28,28,36,36,28,28,28,36,28,124,36,28,28,36,188,412,180,212,imgs/p2217557172.jpg,剧情;传记;动作,国产,111,2015,33532,一代宗师
400,600,466,533,600,666,666,733,800,700,800,733,733,1000,1100,1166,1500,1700,1733,1666,1533,1633,1666,1733,1733,1733,1800,1933,2700,4066,6900,0,0,0,0,0,3,1,1,0,1,6,3,0,0,1,0,6,4,0,0,0,0,0,0,0,0,8,5,6,0,0,imgs/p2204578670.jpg,喜剧;动画;冒险,进口分账,91,2014,7003,冰川时代2
42000,48400,46000,43200,42400,43200,44800,48000,49000,52600,51800,51600,50400,53600,56400,54000,53400,57400,59000,56000,57400,57800,55200,51800,52400,55000,56200,55800,56600,60800,77600,788,5708,6188,6908,6908,6788,3188,2468,6188,6188,5948,5588,5348,2588,2228,5348,5468,5708,1388,5108,2348,1868,5228,5348,5108,5468,5468,2468,2108,5228,5588,imgs/p505238859.jpg,动作;科幻;冒险;灾难,进口分账,158,2012,20740,2012
0,12000,16000,16000,12000,12000,12000,20000,24000,24000,22000,12000,12000,12000,12000,12000,16000,20000,32000,46000,38000,38000,42000,42000,62000,78000,104000,158000,134000,164000,396000,68,100,100,92,92,92,92,92,284,124,100,100,100,92,92,284,316,116,276,148,100,188,180,172,172,468,108,188,404,100,412,imgs/p2267502788.jpg,动作;惊悚;冒险,国产,115,2015,13995,九层妖塔
10000,29000,29000,27000,23000,21000,20000,22000,21000,20000,20000,18000,20000,26000,29000,27000,25000,23000,30000,31000,29000,29000,29000,31000,45000,35000,39000,43000,62000,91000,208000,68,100,100,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,100,196,100,92,92,100,404,484,468,imgs/p2263582212.jpg,动作;惊悚;冒险,进口分账,131,2015,11289,碟中谍5
1000,2066,2066,2066,2066,2600,3133,4200,3933,4733,5000,3400,4200,4200,4200,4200,10066,9000,8200,7666,7666,7666,8200,9800,10333,11133,13266,13800,16733,28733,49800,2,48,13,16,6,6,16,30,42,11,6,6,6,6,6,6,6,10,6,8,18,43,19,56,16,10,78,51,85,67,64,imgs/p1323381599.jpg,动作;冒险;家庭;奇幻;科幻,进口特种,94,2012,6748,地心历险记2
4000,5333,5333,5333,5333,4666,4666,4666,4666,6000,5333,5333,4666,4666,4666,4666,5333,5333,6666,5333,5333,6000,6666,7333,8000,7333,9000,11000,12666,23000,68000,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,imgs/p2223445941.jpg,喜剧;爱情;家庭,国产,120,2015,2767,一路惊喜
4000,6800,11800,21400,20200,9600,9400,9400,9800,13000,21400,23600,22600,11800,10800,11000,13800,20400,19600,15200,15200,16200,17400,18600,20600,19200,18600,19400,22000,25400,43800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,2,2,0,0,0,imgs/p2253812283.jpg,喜剧;动画;冒险,国产,90,2015,795,猪猪侠之终极决战
2000,2666,2666,3333,4000,3333,3333,3333,3333,3333,3333,3333,3333,3333,3333,3333,3333,2666,3333,4000,4666,4000,4666,7000,14000,13000,12333,11666,15666,26000,65333,8,11,11,18,18,12,11,11,11,11,11,15,14,12,11,12,14,11,15,68,15,14,15,11,24,14,11,12,12,14,17,imgs/p2266293606.jpg,喜剧;动画;冒险;家庭,进口分账,94,2015,29896,头脑特工队
2000,2666,2666,3333,2666,2666,2666,2666,2666,2666,3333,2666,3333,3333,4000,4000,4000,4000,4000,4666,5333,5333,5333,6000,6000,7000,8333,9000,12666,26666,66666,539,899,899,899,899,1019,1019,1019,1139,1019,899,899,1019,899,899,899,899,899,899,899,1139,1139,1259,1499,1139,1139,5099,1619,1499,6299,6299,imgs/p2219669553.jpg,奇幻;冒险,进口分账,103,2015,15144,第七子
0,533,1600,1066,1600,1066,1066,1066,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2666,2666,4000,4000,4000,6666,5066,6133,6933,18666,51200,0,0,0,0,0,1,0,0,6,2,1,0,0,3,0,4,9,4,1,0,6,15,7,9,3,0,3,15,11,9,14,imgs/p2243803873.jpg,喜剧;奇幻,进口,139,2015,40148,我的个神啊
3000,5333,4333,4333,4333,5000,5000,5666,7000,6666,5000,5666,7000,8333,8666,8666,8666,9333,10666,10000,15333,18333,24333,60333,67666,62000,68666,65333,50000,55333,56000,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,imgs/p2213796763.jpg,喜剧;爱情,国产,98,2014,6493,微爱之渐入佳境
16000,20000,20666,19666,20666,30333,32666,26333,23666,22333,21666,23000,24333,24333,23000,21666,21000,20333,22666,28333,28000,24666,25666,26333,29666,38666,42333,44666,43333,45333,78000,18,138,62,82,74,110,102,106,78,34,34,86,42,30,34,58,74,66,66,82,46,78,66,62,70,218,70,34,158,122,154,imgs/p1178673323.jpg,动作;爱情;奇幻;古装,国产,103,2011,3170,白蛇传说
6000,8000,7333,7333,7333,6666,8000,7333,7333,8000,9333,8000,8000,7333,8000,8666,10666,15333,14333,12333,12333,13000,13666,15000,18333,18666,20000,20666,21333,34333,73666,98,362,274,202,274,154,122,170,314,402,442,466,146,122,282,234,210,282,306,162,146,234,426,410,346,330,354,186,386,322,442,imgs/p2188986448.jpg,喜剧;爱情,国产,118,2014,6344,闺蜜
0,8000,8000,12000,12666,8666,9333,10000,17333,18000,18000,18000,12666,15333,16666,18000,39333,42000,35333,26666,28000,26666,25333,36000,40666,55333,41333,61333,62666,78000,130000,28,60,52,52,52,60,52,60,292,76,52,52,68,60,60,52,404,84,60,60,292,156,68,60,52,60,180,436,340,228,204,imgs/p2158164038.jpg,动作;悬疑;奇幻;武侠;古装,国产,118,2013,3197,四大名捕2
1000,3000,2666,2333,2333,2000,2333,2333,2000,2000,2000,2000,2000,2333,2666,2666,3000,2333,2666,3000,3000,3000,3833,5500,4833,4833,5166,8500,20666,15666,32666,44,60,60,56,56,56,64,112,64,56,60,56,60,60,60,64,64,60,56,56,60,60,64,64,60,56,64,240,68,112,152,imgs/p2163316626.jpg,动作;灾难,国产,115,2014,5285,救火英雄
0,5333,4000,4000,5333,2666,2666,2666,10666,8666,8000,6666,4000,6666,6666,8000,6666,6666,6666,5333,5333,6666,6666,11333,11333,12666,15333,20000,30666,40666,126666,38,54,54,50,50,50,50,50,50,54,54,50,50,58,54,58,62,54,50,54,50,58,54,54,50,50,54,122,234,154,182,imgs/p2244110255.jpg,喜剧;动作;冒险,国产,118,2015,3309,横冲直撞好莱坞
0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,40,1400,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,imgs/p2180045859.jpg,喜剧;动画;冒险,国产,80,2014,142,潜艇总动员4
0,933,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1866,1866,2333,2800,2800,2800,3266,3966,4433,5833,7700,8633,12133,17033,24266,47366,19,28,28,31,31,28,44,31,28,28,35,35,67,92,54,38,28,51,38,44,41,60,28,28,28,67,70,175,140,47,83,imgs/p2159068249.jpg,动作;冒险;剧情;奇幻,进口分账,114,2011,11163,雷神
2000,3200,3600,3200,5200,5000,5000,5200,5800,6200,7400,6200,5400,5400,5400,5400,6200,7000,5800,7000,6200,6600,7000,8600,8600,18800,37800,30400,26400,22400,40600,88,140,172,168,148,116,144,136,156,132,168,132,104,136,128,104,144,204,116,164,168,276,112,176,172,152,180,148,140,112,108,imgs/p827393805.jpg,喜剧,国产,100,2011,1262,神奇侠侣
0,1200,1200,1400,1300,1200,1200,1200,1200,1200,1400,1300,1000,1200,1000,1200,1200,1600,1500,1300,1400,1500,1700,2500,3500,3600,3100,3500,4200,6700,17500,68,72,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,72,72,73,72,71,70,70,72,73,73,104,107,imgs/p2158802659.jpg,动画;奇幻;冒险,进口特种,102,2013,6035,森林战士
30000,31333,33333,32333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,31333,32000,32000,32666,32000,33333,36333,35000,49000,87000,88,94,94,94,92,92,96,94,94,96,94,94,92,94,92,96,97,96,94,92,94,94,97,99,97,94,94,168,121,155,166,imgs/p2194066391.jpg,动作;爱情;武侠;古装,国产,107,2014,15215,绣春刀
20000,25333,33333,44000,37333,36000,41333,42666,42666,42666,40000,37333,36000,36000,36000,36000,36000,36000,52000,53333,56000,58666,72000,62666,58666,53333,53333,58666,64000,102666,278666,88,160,160,472,256,160,592,472,304,832,376,160,160,160,232,376,232,160,160,160,280,328,376,280,352,160,280,256,640,1000,1312,imgs/p2060736910.jpg,剧情;喜剧;爱情,国产,116,2013,7390,小时代2
0,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1333,1333,1333,2000,2000,3833,5833,7000,12833,32333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,3,1,0,imgs/p1475551013.jpg,剧情;喜剧;奇幻;冒险,进口,106,2012,7447,白雪公主之魔镜魔镜
300,420,420,410,370,360,440,430,440,450,450,430,420,440,450,430,460,550,550,470,630,630,690,720,780,720,940,1010,1180,1670,2150,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,22,16,22,134,30,16,24,imgs/p2259746210.jpg,动画;奇幻;冒险,国产,83,2015,641,洛克王国4
2000,4000,3333,2666,3333,2666,2666,2666,4000,3333,4666,4666,4000,4000,4000,5333,4666,8000,6333,6000,6000,6666,8333,9000,9666,9000,10333,18666,20000,27000,67333,88,184,136,120,120,120,144,152,256,184,240,144,128,192,224,216,248,256,152,120,312,304,264,240,216,184,192,320,496,336,408,imgs/p1774799364.jpg,历史;古装,国产,109,2012,9272,王的盛宴
0,6000,10000,8000,8000,8000,6000,6000,8000,8000,8000,8000,10000,8000,22000,33000,12000,10000,10000,28000,25000,21000,27000,31000,31000,39000,50000,48000,52000,69000,175000,38,54,170,66,50,54,62,54,50,50,54,50,50,50,50,54,54,50,50,50,226,178,70,62,58,50,54,58,54,54,50,imgs/p2224055583.jpg,喜剧;动作,国产,110,2015,9008,澳门风云2
500,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,600,2966,6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,imgs/p2257704760.jpg,喜剧;科幻;动画,国产,95,2015,727,桂宝之爆笑闯宇宙
2000,2466,2933,2933,3400,2933,2933,2933,3400,2933,2933,3400,5266,4566,3400,3400,7133,5033,4800,7133,5966,6900,7833,9700,8300,10633,11333,15533,19966,29533,46100,78,90,94,90,90,94,94,94,170,102,90,90,94,94,90,94,94,90,94,90,94,94,122,166,94,94,150,154,90,178,282,imgs/p2262646465.jpg,历史;战争,国产,111,2015,3683,百团大战
3000,3666,5000,3666,3666,3666,3666,3666,3666,3666,3666,3666,3666,4333,4333,3666,4333,4333,4333,3666,3666,4333,5666,7000,8000,13333,15666,15000,16333,23333,66333,38,62,226,74,50,54,54,50,54,54,50,50,50,54,62,114,54,50,50,50,54,50,50,50,50,50,50,50,238,54,50,imgs/p2253231009.jpg,喜剧;爱情,国产,113,2015,3957,命中注定
4000,5333,6000,6666,6000,5333,4666,5333,5333,5333,6666,7333,6666,6000,6000,6000,6666,6666,6000,6000,6666,7666,18000,17333,20000,18666,22000,20000,19333,21000,69333,79,103,111,111,103,103,103,207,119,103,103,103,103,103,103,103,103,103,103,103,103,103,471,247,175,103,111,119,111,103,103,imgs/p2224242410.jpg,喜剧;家庭,国产,108,2015,1827,爸爸的假期
2000,3333,3066,4133,4666,4533,4533,6533,7466,6533,4666,4000,4133,5200,5600,6666,7200,7333,6533,5600,5600,6400,7200,6533,6400,6666,7066,8400,9200,10933,23200,1,2,2,20,4,7,2,2,3,2,3,12,3,4,3,3,4,2,2,2,2,7,2,2,15,2,2,9,15,7,5,imgs/p1327387815.jpg,动作;犯罪;悬疑;惊悚;冒险,进口分账,129,2012,25429,大侦探福尔摩斯2
0,45000,14000,8000,6000,8000,8000,6000,4000,18000,13000,10000,16000,13000,10000,10000,8000,10000,20000,27000,23000,41000,22000,37000,54000,50000,52000,64999,79000,72000,159000,7,26,13,82,21,15,23,72,24,11,19,13,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,imgs/p2224484447.jpg,动作;战争;古装,国产,127,2015,19071,天将雄师
400,466,683,1216,1233,700,550,566,633,900,1383,1350,833,716,783,950,1150,1466,1616,1416,1416,1483,1416,1616,2333,2316,1750,1900,2250,3616,3250,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,2,imgs/p2189861941.jpg,剧情;儿童;动画;冒险,国产,86,2014,6961,赛尔号大电影4
2000,2400,2533,2266,2400,2533,2533,2533,2533,2400,2400,2533,2400,2533,2666,2800,2800,3200,3266,3266,3266,3533,3800,3533,3800,4466,4800,4800,5600,7533,15066,1,22,33,13,7,3,9,3,3,11,4,3,3,3,3,7,4,25,5,15,13,4,11,6,3,4,4,3,4,8,42,imgs/p1283654144.jpg,动作;犯罪;奇幻;惊悚,进口,104,2011,2623,狂暴飞车
8000,10000,9333,9333,10666,10000,10000,9333,9333,8666,10666,14000,13000,11666,13333,12333,11333,12666,13666,14333,13666,18333,20333,23333,21333,20000,20000,21333,25333,33666,74000,8,18,18,18,18,18,26,29,58,29,112,36,18,36,62,76,36,76,29,51,105,112,54,65,58,22,29,90,101,188,173,imgs/p2209718348.jpg,动作;科幻;冒险,进口分账,142,2012,16511,饥饿游戏
8000,9333,8666,8666,8666,9333,8666,8666,8666,9333,9333,9333,9333,9333,9333,10000,10000,13333,15000,19666,20666,20000,19333,17000,18333,17666,19000,22666,25333,37000,72000,8,24,20,17,17,20,27,24,20,27,20,17,17,17,17,20,17,20,20,20,24,20,20,24,30,20,20,88,27,116,164,imgs/p2192713707.jpg,喜剧;动画;冒险,进口分账,102,2014,19771,驯龙高手2
5000,5466,5933,5466,5466,5466,5466,5466,5466,5933,5933,5933,8733,7566,6400,5933,5933,5933,7333,6400,6400,5933,5933,8733,13166,21333,13633,22266,24133,25766,49800,98,110,126,110,110,110,150,114,162,150,114,110,154,126,118,134,130,110,110,154,150,142,170,134,122,110,194,302,242,214,218,imgs/p1205186585.jpg,剧情;动作;爱情,国产,108,2011,2836,大武生
0,4000,9333,12000,10000,7333,8000,7333,5333,9333,12000,11333,8666,9333,29333,25333,29333,12666,11333,11333,12666,12666,22000,29333,30666,17333,24666,28000,33333,26000,116666,0,4,11,7,3,6,12,7,7,7,5,3,2,5,6,9,5,1,6,17,11,1,9,12,5,9,5,5,2,5,11,imgs/p2166490265.jpg,动作;奇幻,国产,119,2014,23765,西游记之大闹天宫
0,8000,10666,10666,10666,8000,8000,8000,10666,13333,13333,10666,10666,10666,10666,21333,28000,22666,14666,13333,13333,16000,21333,30666,28000,22666,25333,33333,46666,74666,214666,38,70,70,62,62,62,62,70,62,62,62,70,78,94,142,182,110,62,70,86,78,62,62,78,62,134,166,238,270,446,230,imgs/p877183898.jpg,喜剧;动作;动画;冒险,进口分账,91,2011,29748,功夫熊猫2
7000,10333,8000,8333,8333,9000,9666,10333,9666,8333,9000,9000,11000,15666,16666,17333,20000,26333,36000,33000,30333,35333,26333,23666,26333,27333,26000,30000,37000,42666,71333,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,imgs/p1811974432.jpg,动作;冒险,进口分账,107,2013,11477,特种部队2
1000,1333,2000,2000,1666,2333,2000,2000,2000,2000,2666,4666,6166,3333,2666,2333,2333,2333,2333,2333,2333,2333,2333,3666,3833,3500,3833,4833,6333,13000,31666,28,30,30,30,30,30,30,30,32,30,30,30,30,30,45,40,30,36,34,36,49,46,38,49,38,32,32,52,50,31,68,imgs/p2259115438.jpg,喜剧;爱情;悬疑,国产,98,2015,1496,宅女侦探桂香
3000,3666,3666,3666,4333,3666,3666,3666,4333,3666,3666,3666,4333,4333,4333,4333,5000,5666,5000,5666,6333,6333,7000,7666,8666,10000,14000,17000,17666,28000,69000,8,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,18,18,18,18,18,18,26,22,22,22,29,33,22,126,184,imgs/p2242653338.jpg,动作;科幻;冒险,进口分账,130,2015,8583,明日世界
