['will_watch', 'rating_people_num', 'rating_score', 'watched', 'story', 'per_rating_5to1', 'actors', 'img_url', 'short_name', 'tags', 'director', 'authors', 'date', 'img_name', 'total_money', 'types', 'better_than', 'product_type', 'name', 'language', 'country', 'length', 'related_movie']
1826$75508$6.6$107084$霍元甲（李连杰 饰）年少时以稚嫩的霍家拳打败向他挑衅的小恶霸后习武信心大增，凭着对武术的悟性及热情，他的武艺根基日益深厚，成为天津赫赫有名的武师，可是其性情也渐变得浮躁傲慢，越来越好勇斗狠。得知徒弟被天津另一高手秦爷重创后，霍元甲不问原由闯入秦爷的寿宴，威逼其当场签生死状 与他比武，虽然最后他取得了胜利，但却因此赔上了他一生最爱的母亲及女儿的性命。大错铸成后，痛不欲生的霍元甲神志昏乱远走他方。后得某偏远村落的村民孙婆婆及其失明孙女月慈（孙俪 饰）的悉心照料，霍元甲复原了精神气，并开始领悟武学的真谛。$5.7,29.2,56.2,7.9,1.0,$李连杰,董勇,孙俪,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2171661378.jpg$霍元甲$动作,功夫,霍元甲,中国,香港,武侠,大陆,传记,$于仁泰$王斌 , 周隼 , 杜致朗 , 李冯,$2006-01-25$p2171661378.jpg$10500$剧情,传记,动作,$动作片:44,传记片:12,$国产$霍元甲$汉语普通话,日语,英语,$美国,中国大陆,香港,$104$导火线,新警察故事,中华英雄,尖峰时刻,龙之吻,叶问,男儿本色,特务迷城,上海正午,霹雳火,$
10750$121638$7.8$173184$雷夫（本•阿弗莱特）和丹尼（乔什•哈奈特）是一对自小玩在一起的好兄弟，两人对飞行都有很大兴趣，曾一起学习过驾驶飞机，二战初期，两人又一起加入了美国空军部队。受训期间，雷夫与军中医院里的女护士伊弗琳（凯特•贝金赛尔）坠入爱河。　　为协助欧洲各国抵抗纳粹德国的侵略，美军决定派出精英部队前往欧洲大陆，雷夫自告奋勇前往参战，并将伊弗琳托付给丹尼照顾，不久，噩耗传来，雷夫的飞机在空战中不幸被德军击落，生还可能几乎为零。伊弗琳与丹尼在相互勉励的伤痛中，萌生爱情。令他们没想到的是，雷夫并没死去，当三人重聚首时，尴尬顿生。日军偷袭珍珠港一事帮他们解了围，雷夫与丹尼决定不做情敌做战友。$22.7,45.9,28.3,2.7,0.4,$本·阿弗莱克,乔什·哈奈特,凯特·贝金赛尔,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1340424701.jpg$珍珠港$战争,美国,爱情,军事,珍珠港,美国电影,经典,历史,$迈克尔·贝$兰道尔·华莱士,$2001-08-10$p1340424701.jpg$10500$动作,剧情,爱情,战争,$爱情片:77,战争片:60,$进口分账$珍珠港$英语,日语,法语,汉语普通话,$美国,$183$人鬼情未了,泰坦尼克号,天使之城,西雅图未眠夜,冷山,史密斯夫妇,金刚,我的野蛮女友,恋恋笔记本,铁达尼号沉没记,$
5687$99867$5.1$131204$庄严的皇宫内，十二位以属相命名的大内密探肩负着贴身保护皇上的重任，其中高天九外号“灵灵狗”（古天乐 饰）是一位满脑子充满奇想秒招的发明家。他靠各种“法宝”在保护皇上的过程中屡建奇功，但对于自己风情万种却功艺高强的未婚妻梅希望（大S 饰）的一片痴心，“灵灵狗”的反应却表现的相当木讷。为了让这“灵灵狗”这个木瓜开窍，梅希望想出了一个试探“灵灵狗”的办法。　　深宫之类忠奸难辨，暗藏杀机。围绕公主选附马一事，各方面的力量都暗自勾结，企图谋权篡位并消灭以“灵灵狗”为首的大内密探，皇上安危遭受威胁，十二密探面临前所未有的挑战。$2.1,9.7,42.6,31.1,14.4,$古天乐,徐熙媛,佟大为,$http://img3.douban.com/lpic/s3867254.jpg$大内密探灵灵狗$喜剧,香港,搞笑,古装,2009,烂片,爱情,动作,$王晶$王晶,$2009-07-30$s3867254.jpg$10436$喜剧,$喜剧片:6,$国产$大内密探灵灵狗$粤语,汉语普通话,$香港,中国大陆,台湾,$98$花田喜事2010,神奇侠侣,十全九美,家有喜事2009,美丽密令,越光宝盒,熊猫大侠,大笑江湖,追影,隋朝来客,$
9591$58596$7.2$66525$故事发生在2016年的南非约翰内斯堡，为了应对不断攀升的犯罪率，某大型武器公司开发了全机械警察部队。他们将机械警察批量生产并投入使用，在打击犯罪方面取得了令人瞩目的效果。作为开发人员之一，程序员迪恩（戴夫·帕特尔 Dev Patel 饰）一直致力于制造出完全的人工智能机器人。直到某天，他的研究取得突破性进展，可是并未得到老板米歇尔·布莱德利（西格妮·韦弗 Sigourney Weaver 饰）的支持。不甘心失败的迪恩偷偷将一台不久前被打坏的机械警察带出公司，准备完善他的研究，谁知半路被三名匪徒劫持。在匪徒的威胁下，迪恩将22号写入全新系统。　　22号以“查派”的名字重生，它的诞生即将改变许多人的命运……$15.5,39.9,35.9,6.9,1.9,$休·杰克曼,西格妮·韦弗,沙尔托·科普雷,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p2240110789.jpg$超能查派$科幻,美国,人工智能,2015,动作,休·杰克曼,南非,尼尔·布洛姆坎普,$尼尔·布洛姆坎普$尼尔·布洛姆坎普 , 特丽·塔歇尔,$2015-05-08$p2240110789.jpg$10351$动作,科幻,惊悚,$动作片:67,科幻片:64,$进口$超能查派$英语,$美国,墨西哥,南非,$119$遗落战境,超体,明日边缘,机械姬,前目的地,猩球崛起2：黎明之战,安德的游戏,全面回忆,终结者：创世纪,侏罗纪世界,$
11888$37388$5.0$44909$庚子年，恰逢天象“四星合一”，预示改朝换代之征兆。　　曹操（周润发 饰）的部属、尤其他的公子曹丕（邱心志 饰），希望借此良机推献帝禅位、曹操登基；同时反对曹操的势力，也加紧了行动，无人知晓四星合一之时，大汉天下将发生何种惊天动地之事。 关中，马超、韩遂的俘虏营后方，少男穆 顺（玉木宏 饰）、少女灵雎（刘亦菲 饰）被一支铁骑掠走，押到一个巨大陵墓里，进行残酷的训练，他们将被塑造成铁血死士，完成一个不可告人的惊天任务。 五年后，曹操盛殓关羽，回到铜雀台，灵雎一袭红衣出现在曹操身旁。柔弱的汉献帝（苏有朋 饰）、野心勃勃的伏后（伊能静 饰）对曹操的归来噤若寒蝉，大臣们亦是各怀鬼胎。四星即将合一，一出“杀死曹操”的阴谋大戏正在紧锣密鼓的谋划着……$2.4,8.6,39.4,35.7,13.9,$周润发,刘亦菲,苏有朋,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1709282333.jpg$铜雀台$古装,历史,2012,三国,内地,剧情,爱情,文艺,$赵林山$汪海林,$2012-09-26$p1709282333.jpg$10345$剧情,古装,$剧情片:1,古装片:11,$国产$铜雀台$汉语普通话,$中国大陆,$107$非秀不可,危险关系,女人如花,三个未婚妈妈,假如没有你,幸福迷途,极速天使,莫陌3：大V时代,匹夫,新妈妈再爱我一次,$
1564$33552$5.3$42860$在小小的白马城，居住着两个情投意合的好哥们儿龚少爷（谢霆锋 饰）和巴少爷（张家辉 饰），二人携手报名当捕快，无奈虽然空有一身本领和远大志向，却只能委身厨房洗衣间，做一名任人驱使任任打骂的实习捕快。这一日，城中大户张员外家进入强梁，全家老小悉被杀害，无一幸免，家中价值连城的白玉观音也不知去向。龚少爷勘查现场，对凶手作出了正确的推断。虽然被率领十二金衣捕快的神捕头铁无情（何家劲 饰）采纳，结果反被同一衙门的前辈屈打成招，问下死罪。幸而在牢中结识了“Twins侠盗”水龙女（黄奕 饰）和火龙女（蔡卓妍 饰），一番打斗后终于逃出生天。　　为了追查白玉观音的下落，他们一路前往关外的财神客栈，一段江湖传奇就此展开……$2.2,11.0,48.5,28.5,9.8,$谢霆锋,张家辉,黄奕,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1034383450.jpg$财神客栈$喜剧,王晶,谢霆锋,香港电影,香港,张家辉,2011,蔡卓妍,$王晶$王晶,$2011-06-28$p1034383450.jpg$10314$喜剧,动作,悬疑,古装,$动作片:8,喜剧片:7,$国产$财神客栈$汉语普通话,粤语,$中国大陆,香港,$97$神奇侠侣,饭局也疯狂,花田喜事2010,美丽密令,东成西就2011,大内密探灵灵狗,十全九美,八星抱喜,越光宝盒,大笑江湖,$
4478$25424$6.2$34501$19世纪末20世纪初，清王朝三百年江山气数将近，内忧外患，时局动荡，正是乱世之际，英雄辈出，中华民族面临着重大的历史变革。以孙中山（赵文瑄 饰）为首的仁人志士意识到只有民主共和才能救中国，他们组成一个个革命政党，旨在推翻满清政府，建立人民当家作主的民主国家。　　在这一过程中，无数革命者流血牺牲，但是更多的革命家站出来与落后的封建体制作斗争，终于在武昌打响了辛亥革命的第一枪。在此期间，黄兴（成龙 饰）、黎元洪（姜武 饰）、隆裕太后（陈冲 饰）、袁世凯（孙淳 饰）、汪精卫（余少群 饰）、宋教仁（邢桂栋 饰）、秋瑾（宁静 饰）等各方人物你方唱罢我登场，谱写了中国近代史上最为辉煌的篇章……$5.1,21.7,54.7,15.0,3.6,$赵文瑄,成龙,李冰冰,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1203920522.jpg$辛亥革命$历史,战争,2011,主旋律,剧情,群戏,动作,人性,$张黎 / 成龙$王兴东,$2011-09-23$p1203920522.jpg$10275$剧情,历史,$剧情片:10,历史片:9,$国产$辛亥革命$汉语普通话,$中国大陆,$121$新少林寺,叶问前传,锦衣卫,惊天龙虎豹,泰拳风云,太极1：从零开始,关云长,苏乞儿,怒海威龙,青蜂侠,$
26039$132489$7.1$157530$外表冷艳的吴志贞（桂纶镁 饰）身上散发着熟女的魅力，这对于男人来说是一种致命的诱惑，对于与她曾有过一面之缘的警察张自力（廖凡 饰）来说更是如此。　　五年前，吴志贞的丈夫梁志军（王学兵 饰）被警方认定死于一桩离奇碎尸案，当时张自力破案后击毙了持枪拒捕的凶手。五年后，又发生了类似的连环案件，并且这些死者都曾与吴志贞相恋，心结未了的张自力主动接近吴志贞，却飞蛾扑火般的爱上了这个女人，两人遭遇重大生活挫折的人逐渐从惺惺相惜到相爱，随着更加亲密的接触，张自力发现了五年前的真相……$9.6,41.6,42.0,5.6,1.2,$廖凡,桂纶镁,王学兵,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2174645340.jpg$白日焰火$犯罪,悬疑,中国电影,文艺,2014,金熊奖,剧情,爱情,$刁亦男$刁亦男,$2014-03-21$p2174645340.jpg$10242$剧情,犯罪,悬疑,$犯罪片:50,悬疑片:54,$国产$白日焰火$汉语普通话,$中国大陆,$106$烈日灼心,全民目击,催眠大师,无人区,心迷宫,浮城谜事,毒战,消失的爱人,杀人回忆,喜力绑架案,$
7263$142767$7.7$202753$导演率领拍摄组来到神秘的骷髅岛开始了一部电影的拍摄，女主角是漂亮娇小的安(娜奥米•沃茨 Naomi Watts 饰)，她在纽约的演艺事业陷入了低谷，这是她时来运转的大好机会。他们乘坐轮船来到岛上，却不知在岛上即将要险象横生。　　正当导演要开始开机拍摄时，他们遭到了当地土著的袭击，几个随行人员遇难身亡。摄制组慌忙逃离，幸好起航离去，却发现不见了女主角安。　　原来安土著野人抓走，被当作祭品。安尖声惊叫，引来了传说中骷髅岛的猩猩——金刚的关注。金刚在岛上很有霸气，连恐龙都要忌它几分。然而，野兽爱上了美人，金刚搭救安脱离困境，不料却让自己陷入了一场悲剧。$21.3,47.4,28.7,2.2,0.3,$娜奥米·沃茨,杰克·布莱克,艾德里安·布洛迪,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2177130090.jpg$金刚$科幻,美国,爱情,金刚,美国电影,经典,PeterJackson,灵异,$彼得·杰克逊$弗兰·威尔士 , Philippa Boyens , 彼得·杰克逊,$2006-01-14$p2177130090.jpg$10231$剧情,动作,爱情,冒险,$剧情片:59,爱情片:74,$进口分账$金刚$英语,$新西兰,美国,德国,$187$变形金刚,侏罗纪公园,黑衣人,蜘蛛侠,独立日,我，机器人,第五元素,我是传奇,终结者,后天,$
8358$82874$8.0$114548$哈里（阿诺•施瓦辛格 Arnold Schwarzenegger 饰）是美国FBI的高级特工，他正在奉命调查一起跨国核武器走私案件。出于安全考虑，哈里连结婚15年的妻子海伦（杰米•李•柯蒂斯 Jamie Lee Curtis 饰）都没有告诉他的真实身份。　　海伦是一名普通白领，平凡的生活已令她心生厌倦。一次，汽车商西蒙假扮FBI特工，溜到海伦家谎称自己被人追杀。紧张刺激的经历很快令海伦着迷。　　这一切都没有逃过真正的FBI特工哈里眼睛。哈里利用间谍侦查手段令到西蒙洋相百出，并化妆成法国人正欲调戏海伦时，被恐怖分子突然袭击，两人被挟持到一个热带小岛。哈里和海伦最终能否逃出生天，挫败恐怖分子阴谋？$26.6,50.5,21.6,1.1,0.2,$阿诺·施瓦辛格,杰米·李·柯蒂斯,汤姆·阿诺德,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p593397572.jpg$真实的谎言$动作,美国,经典,特工,电影,1994,科幻,喜剧,$詹姆斯·卡梅隆$詹姆斯·卡梅隆,$1995-04-14$p593397572.jpg$10200$喜剧,动作,惊悚,$动作片:91,喜剧片:86,$进口分账$真实的谎言$英语,德语,阿拉伯语,法语,$美国,$141$蒸发密令,碟中谍,生死时速,勇闯夺命岛,空军一号,虎胆龙威,第一滴血,终结者2,空中监狱,断箭,$
6471$55428$5.3$66310$公元前六世纪，孔子（周润发 饰）受到鲁定公（姚鲁 饰）赏识，从中督宰晋升为大司寇，这让他得以实行自己的以礼治国的执政理念。但是，三桓独霸朝纲，也让孔子感受到了重重阻力。他因阻止季桓子（陈建斌 饰）家奴免受陪葬，而与之结怨。他随鲁定公赴齐国会盟，与齐景公（马精武 饰）和大夫黎鉏（王绘春 饰）斗智斗勇，维护了鲁国的利益，讨回三城，因此出任代国相。他提出隳三都的政策，引发佞臣谋反，在平叛之后，季桓子假传圣旨，罢黜了孔子。从此，孔子率颜回（任泉 饰）、子路等弟子开始游历各国。在卫国，孔子得到卫灵公的尊重，获俸粟6万石。他见到了卫灵公的夫人南子（周迅 饰），并在交谈中展现了正气凛然的君子风范……　　本片主题曲《幽兰操》为歌后王菲息声多年后复出之作。$4.1,14.1,42.4,22.8,16.6,$周润发,周迅,陈建斌,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2036524094.jpg$孔子$历史,中国,传记,古装,2010,剧情,史诗,文艺,$胡玫$陈汗 , 何燕江 , 江奇涛 , 胡玫,$2010-01-22$p2036524094.jpg$10139$传记,剧情,$剧情片:2,传记片:1,$国产$孔子$汉语普通话,$中国大陆,香港,$125$乔布斯,钱学森,萧红,拉芙蕾丝,毛泽东的故事,詹天佑,任长霞,情色大亨,戴安娜,李小龙传,$
2743$23555$5.0$28154$项少龙（张家辉 饰）是一名房地产经纪人，和相恋多年的女友求婚之时，女友竟然嫌弃项少龙拿出的婚房面积太小，声称不购入豪宅便休想结婚，为了娶到心爱的女人，囊中羞涩的项少龙想破了脑袋却也找不到解决问题的办法。　　就在这个节骨眼上，一幢名为“天下无双”的豪华别墅低价开卖，凭借着敏感的职业直觉，项少龙从中发现了商机，他找来了金凤（郑秀文 饰）、阿黑（杨颖 饰）和瓦力（欧豪 饰），四人共同分担房款，盘下了别墅，只待炒高房价便可出手大赚一笔，可是，就在此时，政府开始打压楼市，无奈之下，项少龙一行人只得先行入住，一个奇特的“临时家庭”就此组成。$2.5,7.7,42.0,35.3,12.5,$张家辉,郑秀文,杨颖,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p2195224239.jpg$临时同居$喜剧,香港电影,香港,张家辉,郑秀文,2014,欧豪,杨颖,$卓韵芝$卓韵芝,$2014-08-21$p2195224239.jpg$10110$喜剧,爱情,$喜剧片:5,爱情片:5,$国产$临时同居$汉语普通话,粤语,$香港,中国大陆,$100$横冲直撞好莱坞,整容日记,分手大师,六福喜事,黄金福将,超级经纪人,有种你爱我,江湖论剑实录,一路惊喜,一夜惊喜,$
6987$31707$6.2$35745$21世纪某天，神秘外星人突然入侵地球。奇怪的是外星人全部以20世纪80年代所流行的像素电子游戏形象出现，凡是被它们碰过的物体、人类无一例外都被像素化。现任美国总统威尔·库珀（凯文·詹姆斯 Kevin James 饰）深感事态严重，连忙电话叫来的当年极为擅长街机游戏的玩伴山姆·布伦纳（亚当·桑德勒 Adam Sandler 饰）。在另一个怪鸡朋友勒德洛·莱门梢夫（乔什·加德 Josh Gad 饰）的指点下，他们似乎明白了外星人的真身。入侵接二连三袭来，这群大男孩找来曾经的死对头埃迪·普兰特（彼特·丁克拉奇 Peter Dinklage 饰），联合与伪装成游戏的外星人们展开3D像素大作战。　　地球危在旦夕，这可真不是能让人轻松以对的游戏……$6.5,22.7,49.2,17.5,4.1,$亚当·桑德勒,凯文·詹姆斯,米歇尔·莫纳汉,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2262297012.jpg$像素大战$科幻,美国,喜剧,2015,怀旧,游戏改编,搞笑,像素大战,$克里斯·哥伦布$提姆·赫利希 , 蒂莫斯·道灵 , 帕特里克·简,$2015-09-15$p2262297012.jpg$10080$喜剧,动作,科幻,$科幻片:29,喜剧片:23,$进口特种$像素大战$英语,印地语,日语,$美国,中国大陆,加拿大,$106$警察游戏,狱前教育,恶老板2,邻居大战,泰迪熊2,长大成人2,澳门风云2,蒙羞之旅,阿呆与阿瓜2,佐州自救兄弟,$
5182$168761$7.6$222533$1930年代，中国武术之都佛山。　　这日，武功了得的北方武师金山找（樊少皇 饰）率众来佛山踢馆，各大武馆馆主皆成他手下败将之后，他找上习得一身武艺却为人低调未设馆授徒的叶问（甄子丹 饰）。在巡警李钊（林家栋 饰）、好友武痴林（行宇 饰）等乡邻的请求及妻子张永成（熊黛林 饰 ）的鼓励下，叶问用咏春拳以柔克刚将金山找制服，确立在佛山的大师傅地位，李钊更私下将他视作师父。之前叶问挚友周清泉（任达华 饰）有心拉他合开纺织厂，但怕与爱妻及爱子分开的他只在资金上将周支持。　　几年之后，侵华日军将佛山攻占，叶问同幸存下的乡邻一样，被迫携妻儿移居废屋。生计面前，叶问混在人群争抢去煤矿做苦力的机会，李钊则成为日军翻译官。日军将领三蒲（池内博之 饰）是名武痴，他以一袋白米作奖赏，派李钊四处搜寻能打国人在打斗场上与日军切磋，多名昔日武馆馆主及武痴林因此惨死。这将叶问激怒，他走入打斗场。$16.4,49.8,30.9,2.4,0.4,$甄子丹,任达华,熊黛林,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p458263441.jpg$叶问$动作,香港,2008,功夫,传记,武侠,剧情,历史,$叶伟信$黄子桓 , 陈大明,$2008-12-12$p458263441.jpg$10000$动作,传记,剧情,历史,$动作片:81,传记片:50,$国产$叶问$粤语,汉语普通话,日语,$香港,中国大陆,$106$叶问2：宗师传奇,导火线,新警察故事,十月围城,霍元甲,杀破狼,真实的谎言,史密斯夫妇,碟中谍,飓风营救,$
16522$80776$7.7$93500$在神秘的秘鲁，生活着一种十分稀有的果酱熊，他们拥有非常高的智商和语言能力。当年果酱熊夫妇帕斯图佐和露西曾与来自伦敦的探险家结下深厚的友谊，并且学到了压制果酱的技巧。时至今日，一场灾难摧毁了果酱熊安宁快乐的生活，露西阿姨将淘气的侄子送上开往伦敦的邮轮，嘱咐他在那个友好的国度展开新的生活。万里漂泊而来的小熊懵懵懂懂来到帕丁顿火车站，可是当代人的冷漠却让他倍感失落。幸运的是小熊遇到了布朗一家，并且得到了一个好听的名字——帕丁顿（本·卫肖 Ben Whishaw 配音）。善良的女主人玛丽（莎莉·霍金斯 Sally Hawkins 饰）殷切要帮助帕丁顿找到可以栖身的地方，而男主人亨利（休·博内威利 Hugh Bonneville 饰）则时刻想把这个突如其来的麻烦赶走。　　在此过程中，搞怪不断的帕丁顿和布朗一家关系逐渐融洽，而自然历史博物馆的标本师米莉森特（妮可·基德曼 Nicole Kidman 饰）则怀着邪恶的目的悄然向帕丁顿接近……$20.3,45.6,31.1,2.6,0.4,$本·卫肖,妮可·基德曼,休·博内威利,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2230471461.jpg$帕丁顿熊$英国,动画,喜剧,温情,家庭,2014,儿童,搞笑,$保罗·金$保罗·金 , 哈密斯·麦克尔 , 迈克尔·邦德,$2015-03-05$p2230471461.jpg$9968$喜剧,家庭,$家庭片:65,喜剧片:78,$进口$帕丁顿熊$英语,$英国,法国,$95$小羊肖恩,马达加斯加的企鹅,超能陆战队,疯狂外星人,小黄人大眼萌,里约大冒险2,头脑特工队,博物馆奇妙夜3,我的个神啊,海洋之歌,$
8547$18477$7.5$20591$友善谨慎的新西兰领队罗布·霍尔（杰森·克拉科 Jason Clarke 饰），他的队伍名为“冒险顾问”；而斯科特·费雪（杰克·吉伦哈尔 Jake Gyllenhaal 饰）则风趣搞怪，他带领来自西雅图的“疯狂山脉”登山队。他们相互竞争，又彼此帮助。　　两支队伍中的勇士们来自各行各业，他们中有邮差、记者、医生，还有一名来自日本的职业女性。这些登山者看似平凡, 但每个人背后都有一个属于自己的梦想，激励着他们前往海拔8000米以上、氧气稀薄的珠峰。在攀登过程中，他们的身体机能急速下降，在应对体力衰竭、缺氧、雪盲的同时，他们又极为不幸地遭遇了一场剧烈的暴风雪，因此命悬一线。　　影片改编自1996年的一次真实探险经历。$16.5,47.1,32.7,3.2,0.6,$杰森·克拉科,乔什·布洛林,约翰·浩克斯,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2276208896.jpg$绝命海拔$冒险,登山,美国,灾难,真实事件,2015,剧情,英国,$巴塔萨·科马库$威廉姆·尼克尔森 , 西蒙·博福伊,$2015-11-03$p2276208896.jpg$9837$剧情,传记,冒险,$冒险片:64,剧情片:48,$进口分账$绝命海拔$英语,$英国,美国,冰岛,$120$末日崩塌,不惧风暴,海啸奇迹,夺命地铁,摩天楼,一切尽失,无处可逃,流感,天劫余生,生死倒数,$
11163$100672$6.6$123401$勇敢善战雷神托尔（克里斯•海姆斯沃斯 Chris Hemsworth 饰），作为永恒境界阿斯加德的王位继承人，受人敬仰。然而由于一次鲁莽的行动，险些挑起一场古老的战争，因此被父亲天神奥丁（安东尼•霍普金斯 Anthony Hopkins 饰）流放到人间。托尔在人间认识了 美丽的女科学家珍•福斯特（娜塔莉•波特曼 Natalie Portman 饰）和她的工作伙伴，在他们的帮助下，托尔找到了和自己一起被贬的雷神之锤，但此时的雷神之锤并不属于他。此间，托尔的弟弟洛基为了成为阿斯加德的王，居然联合寒冰巨人，企图在永恒境界掀起一场腥风血雨。为了维持永恒之界的法度，托尔的四位朋友也来到人间，他们决定带托尔返回永恒之境。此时，为了阻止雷神重归永恒境界，洛基派出巨人杀死托尔。丧失能力和法战的托尔为了保护无辜的人类与自己的朋友，献出了自己的生命。托尔的死打破了天神的的咒语，托尔复活并重获雷神之力战胜巨人。此时，天神生命危在旦夕，托尔必须与自己的朋友们重返永恒之界，维护那里的法度……　　本片改编自传奇漫画家搭档斯坦•李（Stan Lee）和杰克•科比（Jack Kirby）于1962年推出《雷神》连载漫画。$7.0,29.0,53.1,9.6,1.4,$克里斯·海姆斯沃斯,汤姆·希德勒斯顿,娜塔莉·波特曼,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p2159068249.jpg$雷神$美国,科幻,漫画改编,神话,动作,marvel,2011,奇幻,$肯尼思·布拉纳$Ashley Miller , Mark Protosevich , Zack Stentz , Don Payne , J·迈克尔·斯特拉辛斯基 , 斯坦·李 , Larry Lieber , 杰克·科比,$2011-05-08$p2159068249.jpg$9823$动作,冒险,剧情,奇幻,$动作片:44,奇幻片:36,$进口分账$雷神$英语,$美国,$114$美国队长,雷神2：黑暗世界,钢铁侠2,绿灯侠,神奇四侠,无敌浩克,关键第四号,异星战场,创：战纪,时间规划局,$
3241$19343$6.0$22513$故事发生在遥远的古罗马时代，位于庞贝古城的维苏威火山濒临爆发的边缘，再过不久，整座庞贝古城就要在瞬间化为一片废墟，被永久的埋没在史册之中。迈洛（基特·哈灵顿 Kit Harington 饰）从小就失去了父母和家人，被卖到富贵人家成为了奴隶斗士，一位名叫卡西亚（艾米莉·布朗宁 Emily Browning 饰）的贵族小姐出现在了他的生命里，尽管地位悬殊，但迈洛还是不可救药的爱上了她。　　遗憾的是，卡西亚已经有了婚约，她即将被迫嫁给腐败昏庸的参议员柯福思（基弗·萨瑟兰 Kiefer Sutherland 饰）。火山爆发了，幸存的迈洛决定重返一片火海的城市，原因只有一个，那就是救出他的心上人。$5.7,18.1,50.3,21.4,4.7,$基特·哈灵顿,凯瑞-安·莫斯,艾米莉·布朗宁,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2193387860.jpg$庞贝末日$灾难,美国,历史,庞贝,爱情,2014,动作,美国电影,$保罗·安德森$珍妮特·斯科特·巴奇勒 , 李·巴奇勒 , 迈克尔·罗伯特·约翰逊,$2014-08-15$p2193387860.jpg$9754$动作,爱情,冒险,灾难,$灾难片:24,爱情片:16,$进口$庞贝末日$英语,$加拿大,德国,美国,$105$火山大爆发,紧急迫降,灾难地带：纽约火山,大海啸之鲨口逃生,10.5级大地震,铁线虫入侵,水啸雾都,劫后余生,灭顶之灾,末日浩劫,$
5757$43597$6.0$51009$影片根据“英国惊悚小说天王”李查德的小说《完美嫌犯》改编。　　六发子弹，五名死者，神秘枪手在闹市区制造了一起惨案让整个城市都陷入了恐慌。所有的证据都指向了前军队狙击手詹姆斯·巴尔（约瑟夫·斯科拉 Joseph Sikora 饰）。但他坚持自己的清白并要求把老相识 杰克· 理查尔（汤姆·克鲁斯 Tom Cruise 饰）找来，两人曾同在军队中服役。随着杰克调查的深入，他发现了更大的谜团，炮制这场惨案的真凶似乎另有其人，而别有用心的幕后黑手抓走了巴尔 ，只留下杰克一人探明真相。　　六发子弹中有一发漏空的子弹是杀手故意放空的。为了了解狙击手的工作，杰克特意来到了狙击手的训练营找到了一个叫做萨缪尔·卡什（罗伯特·杜瓦尔 Robert Duvall 饰）的教练。在卡什和巴尔妹妹以及律师的帮助下，杰克渐渐走进了事件的中心位置，一个关于苏联改造营和俄罗斯黑帮的秘密也慢慢浮出水面……$4.1,19.7,54.2,18.4,3.7,$汤姆·克鲁斯,裴淳华,理查德·詹金斯,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p1740079049.jpg$侠探杰克$汤姆.克鲁斯,动作,美国,悬疑,犯罪,2012,剧情,美國電影,$克里斯托弗·麦奎里$克里斯托弗·麦奎里 , 乔什·奥尔森 , 李查德,$2013-02-16$p1740079049.jpg$9720$动作,惊悚,犯罪,$动作片:22,犯罪片:13,$进口分账$侠探杰克$英语,$美国,$130$虎胆龙威5,帕克,家园防线,在劫难逃,玩命追踪,双龙出手,飓风营救3,劫案迷云,蜂鸟特攻,暂告安全,$
